19.689,21.113,24.251,11.916,9.7083,5.0314,10.852,10.48,9.1107,8.3096,16.896,4.8577,13.874,4.4835,9.8041,10.039
19.582,20.935,24.101,11.865,9.6643,5.0154,10.8,10.407,9.076,8.261,16.753,4.8114,13.811,4.4758,9.7631,9.996
19.476,20.758,23.953,11.814,9.6207,4.9996,10.748,10.333,9.0417,8.2128,16.611,4.7655,13.748,4.4682,9.7225,9.9529
19.371,20.582,23.805,11.763,9.5774,4.9841,10.696,10.261,9.0076,8.165,16.471,4.72,13.686,4.4606,9.6822,9.91
19.266,20.408,23.658,11.713,9.5344,4.9688,10.645,10.188,8.9737,8.1175,16.332,4.6749,13.623,4.4531,9.6422,9.8674
19.162,20.235,23.512,11.663,9.4919,4.9537,10.594,10.117,8.9402,8.0705,16.193,4.6301,13.562,4.4456,9.6026,9.8251
19.059,20.064,23.367,11.613,9.4496,4.9389,10.544,10.046,8.9069,8.0238,16.056,4.5858,13.501,4.4381,9.5633,9.783
18.957,19.894,23.223,11.564,9.4078,4.9244,10.494,9.9756,8.8739,7.9774,15.92,4.5418,13.44,4.4307,9.5244,9.7412
18.855,19.725,23.081,11.515,9.3662,4.9102,10.444,9.9058,8.8412,7.9315,15.786,4.4983,13.38,4.4233,9.4857,9.6997
18.755,19.558,22.939,11.466,9.3251,4.8963,10.395,9.8366,8.8087,7.8859,15.652,4.4551,13.32,4.416,9.4475,9.6584
18.655,19.392,22.797,11.417,9.2842,4.8827,10.346,9.768,8.7765,7.8407,15.519,4.4124,13.26,4.4087,9.4095,9.6175
18.556,19.228,22.657,11.369,9.2438,4.8694,10.297,9.7,8.7446,7.7959,15.388,4.37,13.201,4.4014,9.3719,9.5768
18.457,19.065,22.518,11.321,9.2036,4.8564,10.249,9.6326,8.7129,7.7515,15.257,4.328,13.143,4.3942,9.3347,9.5363
18.359,18.903,22.38,11.273,9.1639,4.8438,10.201,9.5657,8.6816,7.7074,15.128,4.2864,13.084,4.387,9.2978,9.4962
18.262,18.742,22.243,11.226,9.1245,4.8315,10.154,9.4995,8.6505,7.6637,15,4.2452,13.027,4.3799,9.2612,9.4563
18.166,18.583,22.107,11.179,9.0854,4.8196,10.107,9.4338,8.6196,7.6204,14.873,4.2044,12.969,4.3728,9.2249,9.4166
18.071,18.426,21.971,11.132,9.0467,4.8081,10.06,9.3687,8.5891,7.5775,14.747,4.164,12.913,4.3657,9.189,9.3773
17.976,18.27,21.837,11.085,9.0083,4.7969,10.014,9.3042,8.5588,7.5349,14.623,4.124,12.856,4.3587,9.1535,9.3382
17.882,18.115,21.704,11.039,8.9703,4.7862,9.9676,9.2402,8.5288,7.4927,14.499,4.0843,12.8,4.3517,9.1183,9.2994
17.789,17.961,21.571,10.993,8.9327,4.7759,9.922,9.1769,8.4991,7.4509,14.376,4.0451,12.745,4.3448,9.0834,9.2609
17.697,17.809,21.44,10.947,8.8954,4.766,9.8768,9.1142,8.4696,7.4094,14.255,4.0063,12.69,4.3379,9.0488,9.2226
17.605,17.658,21.31,10.901,8.8584,4.7565,9.832,9.052,8.4404,7.3684,14.135,3.9678,12.635,4.331,9.0146,9.1846
17.515,17.509,21.18,10.856,8.8218,4.7474,9.7875,8.9904,8.4115,7.3277,14.016,3.9298,12.581,4.3242,8.9807,9.1469
17.425,17.361,21.052,10.811,8.7856,4.7388,9.7434,8.9294,8.3828,7.2874,13.898,3.8921,12.527,4.3175,8.9472,9.1094
17.335,17.214,20.924,10.766,8.7497,4.7307,9.6997,8.869,8.3544,7.2475,13.781,3.8548,12.474,4.3107,8.914,9.0722
17.247,17.069,20.797,10.722,8.7141,4.7231,9.6564,8.8092,8.3263,7.2079,13.665,3.818,12.421,4.304,8.8811,9.0353
17.159,16.925,20.672,10.678,8.6789,4.7159,9.6135,8.7499,8.2985,7.1687,13.55,3.7815,12.369,4.2974,8.8486,8.9987
17.072,16.783,20.547,10.634,8.6441,4.7093,9.5709,8.6913,8.271,7.1299,13.437,3.7454,12.317,4.2908,8.8164,8.9623
16.986,16.642,20.424,10.59,8.6096,4.7031,9.5287,8.6332,8.2437,7.0915,13.324,3.7097,12.265,4.2842,8.7846,8.9262
16.9,16.502,20.301,10.547,8.5755,4.6975,9.4869,8.5757,8.2167,7.0534,13.213,3.6744,12.214,4.2777,8.7531,8.8904
16.816,16.364,20.179,10.504,8.5417,4.6924,9.4454,8.5188,8.1899,7.0157,13.103,3.6395,12.163,4.2712,8.7219,8.8548
16.732,16.227,20.058,10.461,8.5082,4.6877,9.4044,8.4625,8.1634,6.9784,12.994,3.6049,12.113,4.2648,8.6911,8.8195
16.649,16.091,19.938,10.418,8.4752,4.6836,9.3637,8.4068,8.1372,6.9415,12.886,3.5708,12.063,4.2584,8.6606,8.7845
16.566,15.957,19.819,10.376,8.4424,4.6799,9.3233,8.3516,8.1113,6.9049,12.779,3.5371,12.014,4.252,8.6305,8.7498
16.485,15.824,19.702,10.334,8.4101,4.6767,9.2834,8.2971,8.0857,6.8688,12.674,3.5037,11.965,4.2457,8.6007,8.7153
16.404,15.693,19.585,10.293,8.378,4.6739,9.2438,8.2431,8.0603,6.8329,12.569,3.4708,11.917,4.2394,8.5712,8.6811
16.324,15.563,19.469,10.251,8.3464,4.6716,9.2046,8.1897,8.0352,6.7975,12.466,3.4382,11.869,4.2332,8.5421,8.6472
16.244,15.434,19.354,10.21,8.315,4.6697,9.1658,8.1369,8.0103,6.7625,12.363,3.4061,11.821,4.227,8.5133,8.6135
16.166,15.307,19.24,10.169,8.2841,4.6683,9.1274,8.0847,7.9858,6.7278,12.262,3.3743,11.774,4.2208,8.4848,8.5801
16.088,15.181,19.126,10.129,8.2535,4.6672,9.0893,8.0331,7.9615,6.6935,12.162,3.3429,11.727,4.2147,8.4567,8.547
16.011,15.057,19.014,10.088,8.2232,4.6665,9.0516,7.9821,7.9375,6.6596,12.063,3.3119,11.681,4.2086,8.4289,8.5142
15.935,14.933,18.903,10.048,8.1933,4.6663,9.0143,7.9316,7.9137,6.626,11.965,3.2814,11.635,4.2026,8.4015,8.4816
15.855,14.812,18.793,10.009,8.1637,4.6664,8.9773,7.8817,7.8903,6.5928,11.869,3.2512,11.59,4.1966,8.3744,8.4493
15.789,14.691,18.684,9.9692,8.1345,4.6669,8.9408,7.8324,7.8671,6.56,11.773,3.2213,11.545,4.1906,8.3476,8.4172
15.723,14.572,18.575,9.93,8.1056,4.6677,8.9046,7.7837,7.8441,6.5276,11.679,3.1919,11.5,4.1847,8.3212,8.3855
15.658,14.455,18.468,9.8911,8.0771,4.6689,8.8687,7.7356,7.8215,6.4956,11.585,3.1629,11.456,4.1788,8.2951,8.3537
15.593,14.338,18.362,9.8524,8.049,4.6705,8.8302,7.6881,7.7991,6.4639,11.493,3.1293,11.412,4.173,8.2694,8.3268
15.529,14.223,18.256,9.8141,8.0212,4.6723,8.7996,7.6402,7.777,6.4326,11.402,3.1061,11.369,4.1672,8.2439,8.3001
15.466,14.098,18.152,9.776,7.9937,4.6745,8.7693,7.6007,7.7551,6.4017,11.312,3.0833,11.326,4.1615,8.2189,8.2736
15.403,14.002,18.048,9.7374,7.9666,4.677,8.7394,7.5617,7.7318,6.3711,11.217,3.0608,11.284,4.1558,8.1941,8.2474
15.341,13.908,17.938,9.703,7.9375,4.6798,8.7097,7.5232,7.7175,6.341,11.143,3.0386,11.247,4.1501,8.1698,8.2213
15.279,13.815,17.849,9.6688,7.9191,4.6829,8.6804,7.4852,7.7035,6.3094,11.07,3.0168,11.211,4.1445,8.1457,8.1954
15.218,13.724,17.761,9.6349,7.9009,4.6862,8.6514,7.4478,7.6897,6.2868,10.998,2.9953,11.176,4.1389,8.122,8.1698
15.158,13.633,17.673,9.6012,7.883,4.6898,8.6228,7.4108,7.6762,6.2645,10.927,2.9741,11.141,4.1333,8.0967,8.1443
15.098,13.544,17.587,9.5678,7.8653,4.6937,8.5944,7.3744,7.6628,6.2424,10.857,2.9533,11.106,4.1278,8.0798,8.1191
15.039,13.456,17.501,9.5347,7.8479,4.6978,8.5664,7.3385,7.6498,6.2208,10.788,2.9328,11.071,4.1224,8.0632,8.094
14.981,13.37,17.416,9.5018,7.8307,4.7022,8.5387,7.3031,7.6369,6.1994,10.72,2.9126,11.037,4.1169,8.0469,8.0692
14.923,13.284,17.332,9.4691,7.8138,4.7068,8.5113,7.2681,7.6242,6.1783,10.653,2.8927,11.004,4.1116,8.031,8.0445
14.866,13.2,17.249,9.4367,7.797,4.7116,8.4842,7.2337,7.6117,6.1575,10.588,2.8731,10.97,4.1062,8.0153,8.02
14.809,13.117,17.166,9.4046,7.7805,4.7166,8.4574,7.1997,7.5994,6.137,10.523,2.8539,10.937,4.1009,8,7.9958
14.753,13.035,17.085,9.3727,7.7641,4.7218,8.4309,7.1662,7.5873,6.1168,10.459,2.8349,10.905,4.0957,7.9849,7.9717
14.697,12.954,17.004,9.341,7.7479,4.7272,8.4048,7.1332,7.5754,6.0969,10.396,2.8163,10.873,4.0904,7.9702,7.9478
14.642,12.875,16.924,9.3096,7.7319,4.7327,8.3789,7.1007,7.5636,6.0773,10.334,2.798,10.841,4.0853,7.9557,7.9241
14.588,12.796,16.844,9.2783,7.716,4.7384,8.3533,7.0686,7.5519,6.0579,10.273,2.78,10.809,4.0801,7.9415,7.9006
14.534,12.719,16.766,9.2473,7.7003,4.7443,8.328,7.037,7.5405,6.0389,10.213,2.7623,10.778,4.075,7.9276,7.8773
14.481,12.643,16.688,9.2166,7.6848,4.7503,8.303,7.0059,7.5291,6.0201,10.154,2.7448,10.747,4.07,7.914,7.8541
14.429,12.568,16.611,9.186,7.6694,4.7564,8.2783,6.9752,7.5179,6.0015,10.095,2.7277,10.716,4.065,7.9006,7.8312
14.377,12.493,16.535,9.1557,7.6542,4.7627,8.2539,6.9449,7.5068,5.9833,10.038,2.7109,10.686,4.06,7.8875,7.8084
14.325,12.42,16.46,9.1255,7.6391,4.7691,8.2297,6.9151,7.4958,5.9653,9.9811,2.6943,10.656,4.0551,7.8746,7.7858
14.275,12.348,16.385,9.0956,7.6242,4.7756,8.2059,6.8858,7.485,5.9475,9.9253,2.6781,10.627,4.0502,7.8619,7.7634
14.224,12.277,16.311,9.0659,7.6094,4.7821,8.1823,6.8568,7.4742,5.93,9.8703,2.6621,10.598,4.0453,7.8495,7.7412
14.175,12.207,16.237,9.0364,7.5948,4.7888,8.159,6.8283,7.4635,5.9128,9.8161,2.6464,10.569,4.0405,7.8373,7.7191
14.126,12.138,16.165,9.0071,7.5803,4.7955,8.136,6.8002,7.4529,5.8957,9.7626,2.631,10.54,4.0358,7.8254,7.6972
14.077,12.07,16.093,8.9779,7.566,4.8023,8.1133,6.7726,7.4424,5.879,9.71,2.6159,10.512,4.0311,7.8136,7.6755
14.03,12.003,16.022,8.949,7.5519,4.8091,8.0908,6.7453,7.4319,5.8624,9.658,2.601,10.484,4.0264,7.8021,7.6539
13.982,11.937,15.951,8.9202,7.5378,4.816,8.0686,6.7185,7.4215,5.8461,9.6069,2.5864,10.457,4.0217,7.7908,7.6326
13.936,11.872,15.881,8.8917,7.524,4.8229,8.0467,6.6921,7.4111,5.8301,9.5564,2.5721,10.429,4.0171,7.7796,7.6113
13.89,11.808,15.812,8.8633,7.5102,4.8298,8.025,6.6661,7.4008,5.8142,9.5066,2.558,10.402,4.0126,7.7687,7.5903
13.844,11.744,15.744,8.8351,7.4967,4.8367,8.0036,6.6404,7.3905,5.7986,9.4576,2.5442,10.376,4.0081,7.7579,7.5694
13.799,11.682,15.676,8.807,7.4832,4.8436,7.9824,6.6152,7.3802,5.7832,9.4092,2.5307,10.349,4.0036,7.7473,7.5487
13.755,11.62,15.608,8.7791,7.47,4.8505,7.9615,6.5904,7.37,5.768,9.3615,2.5174,10.323,3.9991,7.7369,7.5281
13.711,11.56,15.542,8.7514,7.4568,4.8574,7.9409,6.5659,7.3597,5.753,9.3144,2.5044,10.297,3.9948,7.7266,7.5077
13.668,11.5,15.476,8.7239,7.4438,4.8643,7.9205,6.5418,7.3494,5.7382,9.268,2.4916,10.272,3.9904,7.7165,7.4875
13.626,11.441,15.41,8.6965,7.4309,4.8711,7.9004,6.5181,7.3392,5.7236,9.2221,2.4791,10.247,3.9861,7.7066,7.4674
13.583,11.383,15.346,8.6692,7.4182,4.8778,7.8805,6.4948,7.3289,5.7092,9.1769,2.4668,10.222,3.9818,7.6968,7.4475
13.542,11.325,15.281,8.6421,7.4056,4.8845,7.8608,6.4718,7.3186,5.695,9.1322,2.4548,10.197,3.9776,7.6871,7.4277
